_id,code,description,name,_ColourGroup,_GraphicalAppearance,_GarmentGroup,_PerceivedColourValue,_PerceivedColourMaster,_Department,_Index,_ProductType
93302,0854701001,"Shirt in soft, washed Tencel™ lyocell denim. Relaxed fit with a collar, buttons down the front and flap chest pockets. Long sleeves with buttoned cuffs and slits in the sides of the hem. Slightly longer at the back.",Doris tencel shirt,458,7,418,425,434,179,386,529
93352,0854826001,"Lined bandeau bikini top with a round, covered buckle at the front and padded cups that shape the bust and provide good support. Detachable, adjustable shoulder straps with flounces that have overlocked edges, a concealed silicone trim at the top, and side support.",Bellini Bandeau,453,1,409,424,432,51,387,519
93354,0854830001,"Fully lined bikini bottoms with a low, V-shaped waist, flounces with overlocked edges at the sides and cutaway coverage at the back.",Bellini Cheeky Brief,453,1,409,424,432,51,387,520
93406,0855080001,"Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",Frida push up seamless,450,0,402,422,430,31,387,513
93412,0855080009,"Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back.",Frida push up seamless,475,0,402,422,433,31,387,513
93416,0855081003,"Ankle-length cigarette trousers in woven fabric with a high waist and fly with a concealed zip and hook-and-eye fastening. Diagonal side pockets, fake welt back pockets, pleats at the top, and tapered legs.",Tia slacks,478,10,412,427,445,120,386,507
93445,0855200005,"Calf-length dress in a patterned weave. Square neckline with decorative gathers at the front and a concealed zip at the back. Short puff sleeves with smocked hems, a seam at the waist and a gently flared skirt with a slit at the front. Unlined.",Apple,450,2,415,422,445,188,386,525
93514,0855531001,"Blouse in an airy viscose weave with a low neckline and decorative, covered buttons down the front. Long puff sleeves with narrow elastication at the cuffs and a tie detail at the front of the hem.",SPEED LANA BLOUSE,451,0,418,423,431,178,393,562
93532,0855706002,"Push-up bra in lace and mesh with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",Orlando Melbourne Push,466,0,402,424,435,77,387,501
93545,0855737001,"Gently flared, double-layered blouse in airy chiffon with a round, gathered neckline and double-layered flutter sleeves. Small opening and button at the back of the neck.",Shelly blouse,451,0,418,423,431,204,386,562
93549,0855748001,"Straight-cut shirt jacket in washed, lightweight cotton twill with a collar, buttons down the front and a yoke at the back. Flap chest pockets, long sleeves with buttoned cuffs, and a rounded hem.",SIERRA SHACKET S.1,460,0,418,425,435,178,393,529
93550,0855748002,"Straight-cut shirt jacket in washed, lightweight cotton twill with a collar, buttons down the front and a yoke at the back. Flap chest pockets, long sleeves with buttoned cuffs, and a rounded hem.",SIERRA SHACKET S.1,472,0,418,425,444,178,393,529
93554,0855769002,"Blouse in an airy crêpe weave made from partly recycled polyester. Small, gathered stand-up collar, a V-neck opening with concealed buttons at the front and short, wide raglan sleeves. Lined front.",Kent blouse,452,2,418,424,431,204,386,562
93659,0856137001,"Strapless, non-wired bandeau bras in microfibre with mesh details at the back. Padded cups that shape the bust and provide good support, and a hook-and-eye fastening at the back.",Liza Malta Wireless 2p,468,0,402,425,441,34,387,501
93668,0856232002,"Flared, calf-length skirt in imitation leather. High waist with press-studs and a concealed zip at one side, and visible seams front and back. Unlined.",Belle PU skirt,450,0,416,422,430,150,386,523
93675,0856290002,"High-waisted shorts in cotton twill with a detachable tie belt, zip fly and button, patch front pockets and open back pockets.",Dessie HW Belted Woven Shorts,454,0,414,424,432,180,393,528
93688,0856332002,"Leather slides with wide, crossover straps and square toes. Leather linings and insoles and rubber soles.",Darcy PQ sandal,495,2,408,425,440,146,390,541
93703,0856440001,"Short dress in a softly draping weave with a collar, V-neck, concealed buttons down the front and a tie belt at the waist. Long sleeves, buttoned cuffs, and a rounded hem. Unlined.",Cava Shirt dress,450,0,415,422,430,110,393,525
93719,0856617006,Low-necked T-shirt in soft slub jersey made from a cotton and modal blend with a seam down the back.,LIRA SLUB TEE,458,1,404,422,434,208,386,524
93737,0856717001,"Flared, calf-length skirt in flock-print tulle. High waist with covered elastication. Lined.",Caroline tulle 19.99,466,9,416,424,435,150,386,523
93760,0856808006,"Wide, straight-cut, knee-length shirt dress in a cotton weave with a collar, buttons down the front and a yoke at the back with a pleat for added width. Low dropped shoulders and long, voluminous balloon sleeves with buttoned cuffs. Open chest pocket and a rounded hem with high slits in the sides. Unlined.",Uma,454,0,415,425,432,188,386,525
93770,0856848001,"Knee-length, A-line dress in sturdy slub jersey made from a cotton blend with a square neckline and elastication around the top. Short puff sleeves with elastication at the hems. Unlined.",French dress,450,0,404,422,430,166,386,525
93771,0856848002,"Knee-length, A-line dress in sturdy slub jersey made from a cotton blend with a square neckline and elastication around the top. Short puff sleeves with elastication at the hems. Unlined.",French dress,472,0,404,422,444,166,386,525
93773,0856881001,Shopper in braided paper straw with a fringed top edge and two imitation leather handles. Unlined. Depth 14 cm. Height 33 cm. Width 45 cm.,Fluffy straw shopper,460,2,405,426,435,71,390,537
93779,0856919004,"Pyjama top and shorts in soft, ribbed cotton jersey. Top with a rib-trimmed neckline and short sleeves with overlocked edges. Shorts with covered elastication at the waist and overlocked hems.",Agnes rib SL set (J),466,2,402,424,435,59,387,531
93820,0857163001,Leggings in soft cotton jersey with a high elasticated waist.,Freja leggings,450,0,401,422,430,53,393,504
93907,0857427001,"Sleeveless blouse in woven fabric with a collar, buttons down the front, yoke with a pleat at the back, and a gently rounded hem with short slits in the sides. Unlined.",ANGELICA TANK,451,0,418,423,431,178,393,506
93910,0857427006,"Sleeveless blouse in woven fabric with a collar, buttons down the front, yoke with a pleat at the back, and a gently rounded hem with short slits in the sides. Unlined.",ANGELICA TANK,487,2,418,423,439,178,393,506
93927,0857453003,"5-pocket shorts in cotton twill with a regular waist, slightly lower crotch and zip fly and button.",Jones 5 pkt slim shorts,454,0,414,425,432,125,389,528
93931,0857453008,"5-pocket shorts in cotton twill with a regular waist, slightly lower crotch and zip fly and button.",Jones 5 pkt slim shorts,472,0,414,422,444,125,389,528
93951,0857571001,"Short, A-line dress in a crisp organic cotton weave with smocking at the top. Square neckline with concealed elastication to keep the dress in place and wide, half-length sleeves with a voluminous puff at the shoulders and narrow elastication at the hems. Gathered seam at the hem and a flared skirt. Unlined.",SF PI Stef short dress,450,0,417,422,430,283,386,525
94033,0857812004,"Short, wide dress in an airy weave with a V-shaped opening at the top and narrow ties at the neckline. 3/4-length raglan puff sleeves with elastication at the cuffs and a seam at the waist and on the skirt. Unlined.",Marina,451,0,415,426,447,188,386,525
94034,0857812006,"Short, wide dress in an airy weave with a V-shaped opening at the top and narrow ties at the neckline. 3/4-length raglan puff sleeves with elastication at the cuffs and a seam at the waist and on the skirt. Unlined.",Marina,451,1,415,423,447,188,386,525
94049,0857855001,"Short-sleeved top in a rib knit with a V-neck, button placket and wide, ribbed hem.",Lindby,452,0,402,423,431,291,386,505
94052,0857880001,"Fitted body in ribbed jersey with a turtle neck, long sleeves and press-studs at the crotch.",Mira body,450,0,404,422,430,166,386,511
94075,0858052001,"Straight-cut blouse in woven fabric. Round opening at the back with ties at the back of the neck and short, elasticated puff sleeves.",Verina,451,0,418,423,431,227,386,562
94077,0858052006,"Straight-cut blouse in woven fabric. Round opening at the back with ties at the back of the neck and short, elasticated puff sleeves.",Verina,450,0,418,422,430,227,386,562
94091,0858147003,"Lace bralette with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and a hook-and-eye fastening at the back.",Venice SP bra,489,0,402,425,437,77,387,501
94150,0858441001,Waist bag in braided paper straw with an adjustable imitation leather waist strap and a flap with a concealed magnetic fastener. Lined. Depth 4 cm. Height 12 cm. Width 17 cm.,Finja straw bumbag,453,0,405,425,432,71,390,537
94156,0858453002,"Calf-length dress in softly draping, patterned satin with a stand-up collar, V-neck opening with a concealed button at the front, and a concealed zip in one side. Long sleeves with double-layered, buttoned cuffs, a seam at the waist with a detachable tie belt, and a flared skirt. Unlined.",Hills dress,453,2,415,424,431,194,386,525
94177,0858565002,"Knee-length dress in woven fabric with a collar, V-neck opening at the front and yoke with a pleat at the back. Concealed buttons down the front, 3/4-length, cuffed sleeves and a seam and detachable tie belt at the waist. Pockets in the side seams and high slits in the sides. Unlined.",Zita Dress,458,0,415,422,434,194,386,525
94183,0858671003,Scarf in patterned satin. Size 110x110 cm.,Chicago Foulard Scarf,491,2,405,425,445,108,390,546
94203,0858800004,"Skirt in washed, stretch cotton twill with an adjustable, elasticated waist, zip fly and button and patch front pockets. Unlined.",Lyon skirt,472,0,421,425,444,214,392,523
94213,0858833001,"Lace bra with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back.",Orlando C&S padded wire bra,450,0,402,422,430,77,387,501
94215,0858833004,"Lace bra with underwired, padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back.",Orlando C&S padded bra,466,0,402,423,435,77,387,501
94229,0858866001,Platform sandals with a braided jute trim around the soles and narrow suede straps that cross over the foot and tie around the ankle. Rubber soles. Platform front approx. 3.5 cm. Heel 5 cm.,Dunham PQ espadrille,481,0,408,427,439,146,390,541
94235,0858883001,"Blouse in a crêpe weave with a deep V-neck, long trumpet sleeves and a concealed zip in one side. Seam at the waist with a peplum and detachable belt.",SPEED ELLA BELTED BLOUSE,450,0,418,422,430,178,393,562
94276,0859101005,"Short, fitted dress in glossy jersey with a draped neckline, elastic spaghetti shoulder straps and a drawstring down each side that ties at the hem. Unlined.",Shirley bodycon,450,0,415,422,430,110,393,525
94279,0859105002,"Shorts in cotton twill. High, frill-trimmed paper bag waist with elastication, and a zip fly with buttons. Side pockets and wide legs with sewn-in turn-ups.",Lemon HW,453,0,414,424,432,174,386,528
